date,SampleCode,plate,area mm^2,morph,temp,pH,LightDepth,OxyRate nmol/mm2/min
08/04/2025,plateD_NF_DARK_2,plateD,5.197,NF,23,8.2,Dark,0.217881341
08/04/2025,plateD_NF_DARK_3,plateD,4.568,NF,23,8.2,Dark,0.16825063
07/04/2024,plate3_49a,plate 3,5.144,HF,23,8.2,Dark,0.08773764
08/04/2025,plateD_HF_DARK_3,plateD,2.276,HF,23,8.2,Dark,0.0826
08/04/2025,plateD_NF_DARK_1,plateD,3.422,NF,23,8.2,Dark,0.0708
07/04/2024,plate3_47c,plate 3,3.201,PF,23,8.2,Dark,0.0179
08/04/2025,plateB_HF_27C_3,plateB,1.676,HF,27,8.2,10m,0.6893
11/06/2024,plate2_16c,plate 2,1.092,HF,27,8.2,10m,0.6666
08/04/2024,plateD_NF_50m_5,plateD,4.003,NF,27,8.2,10m,0.5514
11/06/2024,plate2_62a,plate 2,1.836,PF,27,8.2,10m,0.5457
11/06/2024,plate1_64b,plate 1,5.983,HF,27,8.2,10m,0.5407
08/04/2025,plateB_NF_27C_13,plateB,5.307,NF,27,8.2,10m,0.5353
08/04/2025,plateB_HF_27C_2,plateB,2.896,HF,27,8.2,10m,0.5128
11/06/2024,plate1_12b,plate 1,2.569,NF,27,8.2,10m,0.4978
08/04/2025,plateC_NF_27C_2,plateC,2.062,NF,27,8.2,10m,0.4928
08/04/2025,plateA_HF_27C_1,plateA,1.292,HF,27,8.2,10m,0.4884
11/06/2024,plate2_16b,plate 2,1.597,HF,27,8.2,10m,0.4694
11/06/2024,plate1_64a,plate 1,1.934,HF,27,8.2,10m,0.4589
08/04/2025,plateB_NF_27C_6,plateB,4.532,NF,27,8.2,10m,0.4302
08/04/2024,plateD_NF_50m_2,plateD,1.191,NF,27,8.2,10m,0.4283
11/06/2024,plate1_64c,plate 1,4.416,HF,27,8.2,10m,0.4143
08/04/2024,plateD_NF_50m_7,plateD,8.495,NF,27,8.2,10m,0.4103
08/04/2024,plateC_HF_50m_5,plateC,3.959,HF,27,8.2,10m,0.3907
11/06/2024,plate1_12a,plate 1,1.407,NF,27,8.2,10m,0.3895
08/04/2025,plateB_NF_27C_10,plateB,1.372,NF,27,8.2,10m,0.3882
08/04/2025,plateC_NF_27C_4,plateC,2.397,NF,27,8.2,10m,0.3075
08/04/2025,plateB_NF_27C_8,plateB,1.603,NF,27,8.2,10m,0.2994
08/04/2025,plateA_HF_27C_3,plateA,3.812,HF,27,8.2,10m,0.2735
08/04/2025,plateB_NF_27C_5,plateB,2.969,NF,27,8.2,10m,0.2560
08/04/2025,plateB_NF_27C_9,plateB,1.932,NF,27,8.2,10m,0.2517
08/04/2024,plateD_NF_50m_6,plateD,1.684,NF,27,8.2,10m,0.2395
08/04/2025,plateA_HF_27C_7,plateA,6.002,HF,27,8.2,10m,0.2381
08/04/2025,plateA_HF_27C_6,plateA,2.514,HF,27,8.2,10m,0.2225
08/04/2024,plateD_NF_50m_8,plateD,5.511,NF,27,8.2,10m,0.2014
11/06/2024,plate2_16a,plate 2,8.450,HF,27,8.2,10m,0.1941
08/04/2024,plateC_HF_50m_15,plateC,2.312,HF,27,8.2,10m,0.1780
08/04/2025,plateB_NF_27C_15,plateB,5.768,NF,27,8.2,10m,0.1778
11/06/2024,plate2_10b,plate 2,2.337,HF,27,8.2,10m,0.1712
08/04/2025,plateA_HF_27C_8,plateA,1.325,HF,27,8.2,10m,0.1349
08/04/2025,plateA_HF_27C_5,plateA,4.281,HF,27,8.2,10m,0.1345
08/04/2025,plateA_HF_27C_1,plateA,1.292,HF,27,8.2,10m,0.1319
08/04/2025,plateA_HF_27C_9,plateA,1.890,HF,27,8.2,10m,0.1037
08/04/2025,plateB_NF_27C_17,plateB,2.596,NF,27,8.2,10m,0.0966
08/04/2025,plateB_NF_27C_1,plateB,2.573,NF,27,8.2,10m,0.0881
11/06/2024,plate2_10a,plate 2,3.774,HF,27,8.2,10m,0.0876
08/04/2025,plateA_HF_27C_10,plateA,3.030,HF,27,8.2,10m,0.0748
08/04/2025,plateA_HF_27C_4,plateA,4.247,HF,27,8.2,10m,0.0739
08/04/2025,plateB_NF_27C_12,plateB,2.121,NF,27,8.2,10m,0.0732
08/04/2025,plateB_NF_27C_14,plateB,4.190,NF,27,8.2,10m,0.0542
08/04/2025,plateB_NF_27C_16,plateB,4.729,NF,27,8.2,10m,0.0533
08/04/2025,plateA_HF_27C_2,plateA,6.021,HF,27,8.2,10m,0.0498
08/04/2024,plateD_NF_50m_4,plateD,3.123,NF,27,8.2,10m,0.0434
08/04/2025,plateB_NF_27C_11,plateB,1.157,NF,27,8.2,10m,0.0422
08/04/2025,plateB_NF_27C_7,plateB,2.416,NF,27,8.2,10m,0.0250
08/04/2025,plateB_HF_27C_1,plateB,1.415,HF,27,8.2,10m,0.0205
08/04/2025,plateB_NF_27C_2,plateB,4.310,NF,27,8.2,10m,0.0190
08/04/2024,plateC_HF_50m_10,plateC,1.534,HF,27,8.2,10m,0.0164
08/04/2025,plateB_NF_27C_3,plateB,3.536,NF,27,8.2,10m,0.0075
08/04/2024,plateD_NF_50m_1,plateD,1.639,NF,27,8.2,10m,0.0060
08/04/2025,plateC_NF_27C_1,plateC,1.575,NF,27,8.2,10m,0.0008
11/06/2024,plate3_22a,plate 3,2.046,HF,32,8.2,10m,0.8980
11/06/2024,Plate3_24a,plate 3,1.335,NF,32,8.2,10m,0.8935
11/06/2024,plate1_66b,plate 1,4.076,HF,32,8.2,10m,0.4957
11/06/2024,plate3_68b,plate 3,0.854,PF,32,8.2,10m,0.4834
11/06/2024,plate3_68a,plate 3,3.679,PF,32,8.2,10m,0.4193
11/06/2024,plate2_20a,plate 2,2.251,PF,32,8.2,10m,0.3720
11/06/2024,plate3_24b,plate 3,2.641,NF,32,8.2,10m,0.3695
11/06/2024,plate3_68d,plate 3,5.389,PF,32,8.2,10m,0.3401
11/06/2024,plate1_66c,plate 1,1.416,HF,32,8.2,10m,0.3299
11/06/2024,plate2_61b,plate 2,2.295,HF,32,8.2,10m,0.3000
11/06/2024,plate1_23a,plate 1,3.323,PF,32,8.2,10m,0.2987
11/06/2024,plate1_66a,plate 1,1.843,HF,32,8.2,10m,0.2311
11/06/2024,plate3_68c,plate 3,3.476,PF,32,8.2,10m,0.1343
11/06/2024,plate1_25a,plate 1,3.492,HF,32,8.2,10m,0.1197
08/04/2025,plateA_HF_32C_2,plateA,1.923,HF,32,8.2,10m,0.0958
11/06/2024,plate2_61a,plate 2,3.408,HF,32,8.2,10m,0.0630
08/04/2025,plateA_NF_32C_5,plateA,2.259,NF,32,8.2,10m,0.0622
08/04/2025,plateA_HF_32C_1,plateA,1.900,HF,32,8.2,10m,0.0584
08/04/2025,plateA_NF_32C_2,plateA,2.377,NF,32,8.2,10m,0.0510
08/04/2025,plateA_NF_32C_3,plateA,3.696,NF,32,8.2,10m,0.0480
08/04/2025,plateA_NF_32C_7,plateA,4.184,NF,32,8.2,10m,0.0474
11/06/2024,plate2_61c,plate 2,5.048,HF,32,8.2,10m,0.0411
08/04/2025,plateA_NF_32C_4,plateA,3.187,NF,32,8.2,10m,0.0410
08/04/2025,plateA_NF_32C_1,plateA,4.090,NF,32,8.2,10m,0.0400
08/04/2025,plateA_NF_32C_6,plateA,5.527,NF,32,8.2,10m,0.0375
